Date,Year,Brand,Post_Content,All_Responses,Comments,Shares,Views
2016-11-08 00:00:00,2016,ASDA,"A big thank you to all our fantastic customers and colleagues who've helped make this year's Tickled Pink such a big success.
Everyone's phenomenal effort means we've now raised a total of £51.5 million over the last 20 years to support the work of Breast Cancer Care and Breast Cancer Now. Find out more: http://bit.ly/2fd21be #Proud2BePink",8800,133,219,0
2016-11-07 00:00:00,2016,ASDA,"Please share this and help us track down the owner of a ""clearly cherished"" love letter from the Second World War that's been discovered at our Leigh store in Greater Manchester.
Checkout colleague Stacie Adamson found the letter when she was going through the store's lost property box. It's from a woman called Dorothy to her sweetheart Harry Hughes, who was serving in the RAF in Ceylon (now Sri Lanka) in 1945. Can you help Stacie find the letter's owner? Read more here: http://bit.ly/2fa1CGO",2600,483,8017,0
2016-11-07 00:00:00,2016,ASDA,"Who'll be sitting round your table this Christmas? With our award-winning turkey, seafood and cheese you're definitely going to need more seats!",4100,562,349,1600000
2016-11-06 00:00:00,2016,ASDA,"We've beaten off competition from other supermarkets to win five top spots in the BBC Good Food Christmas Taste Awards – including the prestigious prize for best turkey.
In blind taste tests, the judging panel also voted Asda best for ham, smoked salmon, cheeseboard and sweet bites. Find out why BBC Good Food says ""this year Asda has really excelled"". http://bit.ly/2f8QgA8",8200,372,417,0
2016-11-04 00:00:00,2016,ASDA,"Well done to our amazing 98-year-old customer Beatrice who's been raising money for the Royal British Legion at our Worcester store today by selling hundreds of woollen poppies she's knitted over the past year.
Find out why the Poppy Appeal is a cause close to Beatrice's heart: http://bit.ly/2f8r5xN. And look out for collections in your own local Asda.",62000,1400,4253,0
2016-11-04 00:00:00,2016,ASDA,"Now's a great time to add something new to your wine rack – get six bottles for £24 at Asda! http://bit.ly/2ezcCx3
Selected stores and lines. Subject to availability. Offer ends 16th Nov 2016. Available in England, Wales and Northern Ireland only. All bottles shown £5 each and 75cl.",4200,877,673,0
2016-11-03 00:00:00,2016,ASDA,Asda’s cheeses are really grate... It’s no laughing matter! 🧀,5800,639,527,2000000
2016-11-02 00:00:00,2016,ASDA,"Add extra sparkle to your Bonfire Night – our foot-long giant sparklers last 50 seconds longer than the normal ones. That's Better!
Pick up a pack of five in store now just £1.",3800,663,474,1600000
2016-11-01 00:00:00,2016,ASDA,"We're so proud of our colleague Will – and you can see why when he picks up the Pride of Britain Award for Outstanding Bravery on ITV tonight.
Will, from our Wrexham store, saved the life of 73-year-old Anne when he pulled her from her burning car on the M60. Anne said Will was ""an angel from heaven"". Find out more: http://bit.ly/2eXRnCZ",9000,343,368,0
2016-10-31 00:00:00,2016,ASDA,"Happy Halloween! 🎃 👻
If you and your family are getting into the spirit like our colleagues here from Horwich we hope you have a spooktacular evening.",8900,168,67,0
2016-10-30 00:00:00,2016,ASDA,"We'd like to apologise to all customers who were affected by technical difficulties with card payments in our stores on Sunday.
The issue has been fully resolved and we'd like to thank everyone for their patience: http://bit.ly/2eRNAHj",1000,485,271,0
2016-10-30 00:00:00,2016,ASDA,"""The staff at the store were absolutely fantastic and so friendly – most of the class intend to work at Asda when they grow up now!""
That's what school teacher Sarah McGill said after Asda Greenhithe's Community Champion Bridget Sparks arranged a special visit for deaf and hearing-impaired pupils from Fleetdown Primary. Find out more about their store tour here: http://bit.ly/2eucpeF",4600,137,140,0
2016-10-29 00:00:00,2016,ASDA,"Congratulations to the winner of our pumpkin carving competition – Karen from Golborne who shared this amazing Hocus Pocus-inspired design with us! 🎃
Check out some of the fab entries we received here – http://bit.ly/2era2eO – and don't forget to pick up a pumpkin in stores now (medium for 50p or large for £1).",24000,756,713,0
2016-10-28 00:00:00,2016,ASDA,"As seen on tonight's Bake Off: An Extra Slice – giant-size jaffa cake!
It was inspired by one of our Good Living recipes: http://bit.ly/2ezpLGz. Give it a try and see if you can do better 😊",5100,716,539,0
2016-10-28 00:00:00,2016,ASDA,"Now's a great time to add something new to your wine rack – get six bottles for £24 at Asda! http://bit.ly/2ezcCx3
Selected stores and lines. Subject to availability. Offer ends 16th Nov 2016. Available in England, Wales and Northern Ireland only. All bottles shown £5 each and 75cl.",6400,1400,1545,0
2016-10-27 00:00:00,2016,ASDA,SMASH YOUR CAKE AND EAT IT! Our Pumpkin Smash Cake makes a cracking centrepiece for any Halloween party. 🎃,2300,627,446,891000
2016-10-26 00:00:00,2016,ASDA,"Little Alfie is ready for Halloween in his Ghostbusters outfit from George!
Thanks to his mum Charlotte for sharing this cute picture with us. See what else people have been saying about our baby fancy dress range here: http://bit.ly/2erbWvW",11000,382,212,0
2016-10-25 00:00:00,2016,ASDA,ENTER AT YOUR OWN RISK! Keep an eye on trick or treaters with the Animated Eerie Eyeball Doorbell. 👀,1900,411,433,799000
2016-10-24 00:00:00,2016,ASDA,"Here's a creative twist on the traditional Halloween pumpkin. 🎃
Pumpkins are in store now for just 50p (medium) and £1 (large). Which of these no-carve designs would your little ones go for? Find out how to make them here: http://bit.ly/2eeO6Ue",5200,1100,847,0
2016-10-23 00:00:00,2016,ASDA,"Asda customer Jen took to Facebook to praise one of our colleagues for the professional way she helped her son Oscar when he went into a panic on a trip to our Redditch store.
Ten-year-old Oscar, who’s on the autistic spectrum, was in a state of distress until Emma from the George department managed to calm him down by getting him to talk about his love of Star Wars. Read the full story: http://bit.ly/2etfMk4",7200,347,310,0
2016-10-22 00:00:00,2016,ASDA,"Our large £1 Halloween pumpkins have been named best looking, best for carving and best value for money in a supermarket comparison by the Mirror.
Share a photo of your carved pumpkin – like this frightfully good Jack Skellington from 13-year-old Faith – for a chance to win £50. Simply comment below with your pic and enter your details here: http://bit.ly/2ef2ZWx T&Cs apply. Ends 23:59 Oct 24.",6500,1000,351,0
2016-10-21 00:00:00,2016,ASDA,"“It took eight long years – and a last-minute intervention by Asda, who saved the day – for us to have our beautiful baby boy Harlen.""
Joanne got in touch to tell us her wonderful story when we posted on Facebook about the not-for-profit IVF medication available from Asda Pharmacies. Read her story and others here: http://bit.ly/2dYVChE",7600,195,524,0
2016-10-21 00:00:00,2016,ASDA,"WHATEVER YOU DO, DON'T FEED THE BIRDS! Our Squawking Dead Parrot is sure to cause a scream this Halloween. 😱",950,277,237,568000
2016-10-20 00:00:00,2016,ASDA,"A huge well done to the 200 colleagues from our 28 stores across Greater Manchester who teamed up for an epic 100-mile walking relay to raise money for Tickled Pink.
The four-day walk, which took in every one of the stores, was a great way to mark the 20th anniversary of the campaign in aid of Breast Cancer Care and Breast Cancer Now. Find out more: http://bit.ly/2eoXRLE #Proud2BePink",5600,150,163,0
2016-10-19 00:00:00,2016,ASDA,"Doug the Pug the Therapy Dog wasn't quite sure what to make of our new George cushion at first!
The good news is it's turned out to be a ""lovely snuggly friend"" for Doug, who's a popular visitor to schools, hospitals and care homes in Buckinghamshire. See more here: http://bit.ly/2elDSxh",6100,408,556,0
2016-10-18 00:00:00,2016,ASDA,"Meet the ""Pink Ladies"" – some of our fabulous Community Champions who teamed up for a tour of our Bristol stores to raise money for Tickled Pink.
It's one of hundreds of activities across the country to mark the 20th anniversary of the campaign in aid of Breast Cancer Care and Breast Cancer Now. Find out more here: http://bit.ly/2e4Z8uX #Proud2BePink",4000,77,104,0
2016-10-16 00:00:00,2016,ASDA,"Bridegroom Mat and his brothers look really smart in their wedding suits – after our colleagues at George responded to an appeal for help on Twitter.
They'd bought matching three-piece suits but Mat couldn't find a waistcoat in his size at his local Asda in St Austell or any stores around. The George team tracked one down at the supplier who got it to a relieved Mat just in time for his big day. Find out more: http://bit.ly/2egjcVP",8500,282,137,0
2016-10-15 00:00:00,2016,ASDA,"Happy 100th birthday to the wonderful Ellen – one of our regular customers at Asda Balby.
Colleagues presented Ellen with a card and gifts and sang happy birthday to her when she called in for her weekly shop: http://bit.ly/2e3TBkt",16000,532,220,0
2016-10-14 00:00:00,2016,ASDA,"Now Kumbuka the gorilla is back safe and sound, we thought we’d let him know that home delivery is maybe a better option… 🍌 🍌 🍌",10000,387,612,0
2016-10-13 00:00:00,2016,ASDA,"Deciding on a Halloween costume can be difficult, especially if you’re a werewolf. But don’t worry, we’ve got everything covered.",7700,438,784,2100000
2016-10-11 00:00:00,2016,ASDA,"Thanks to Asda customer Mark for his tweet: ""Anyone had a curry from @asda recently? They must have changed the recipes & they are gorgeous.""
He's right! We've redeveloped 50 traditional dishes in our ready meal range with the help of expert Indian chefs. Find out more and give them a try yourself: http://bit.ly/2dJ1dMX",4600,486,163,0
2016-10-09 00:00:00,2016,ASDA,"Thanks to all the wonderful volunteers who are helping to support Tickled Pink's 20th anniversary this month – like Jan and Julie who were reunited at our Hereford store.
They first met in hospital when they were both undergoing treatment for breast cancer, and were surprised and delighted to meet again when they both independently volunteered to help out. Find out more: http://bit.ly/2dABhiG #Proud2BePink",4300,60,93,0
2016-10-08 00:00:00,2016,ASDA,"They're in store now! 🎃
Pick up a medium pumpkin for just 50p ... or a large one for £1.",1600,304,204,0
2016-10-07 00:00:00,2016,ASDA,"""Whoever came up with your Camembert + chorizo deserves a pay rise, a promotion and arguably a knighthood.""
That's what Ed said on Twitter about our Baking Camembert with Chorizo. Try it for yourself here: http://bit.ly/2dxy8Ec",4000,947,398,0
2016-10-05 00:00:00,2016,ASDA,"Well done to our colleague Amanda who's won a special award from Oprah Winfrey after losing 9st in weight – and appears on the cover of November's Weight Watchers magazine.
Amanda, who works at Asda Sutton, was chosen for Oprah's Everlasting Positivity Award which celebrates ""that wonderful person who always encourages the people around them"". Read more: http://bit.ly/2ds5TqF",10000,468,333,0
